patent_num,abstract,applicant_city,applicant_country,applicant_name,applicant_num,applicant_state,assignee_loc,assignee_name,cpc,family_id,file_date,inventors,patent_date,title,url
10346888,"The present disclosure provides systems and methods to obtain autonomous vehicle passenger feedback. In particular, the systems and methods of the present disclosure can detect an occurrence of a driving event performed by an autonomous vehicle and, in response, provide an interactive user interface that enables a passenger of the autonomous vehicle to enter passenger feedback regarding the occurrence of the driving event. Thus, the systems and methods of the present disclosure can actively prompt passenger feedback in response to a particular instance of a specific type of driving event, thereby enabling improved collection of information about autonomous vehicle ride quality relative to specific types of driving events.",San Francisco,US,"Uber Technologies, Inc.","15/625,145",CA,"San Francisco, CA","Uber Technologies, Inc.","['G06Q', 'B60W', 'G07C']",1000004136766,"June 16, 2017","[['Molly Castle', 'Nix', 'San Francisco, CA'], ['Sean', 'Chin', 'Pittsburgh, PA'], ['Dennis', 'Zhao', 'Pittsburgh, PA'], ['Daniel', 'Hertz', 'New York, NY']]","July 9, 2019",Systems and methods to obtain passenger feedback in response to autonomous vehicle driving events,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=29&p=1&f=G&l=50&d=PTXT&S1=drone&OS=drone&RS=drone
10346794,"Methods and apparatus are provided to monitor items on a storage unit. Some embodiments provide a system for monitoring items held on a storage unit, comprising: a scanner device configured to capture a 3D model of the storage unit; a memory configured to store a baseline 3D model of the storage unit in a predetermined stocked state and a plurality of 3D item models, each 3D item model corresponding to an item intended to be held on the storage unit; a difference extraction unit configured to compare the captured 3D model to the baseline 3D model and generate 3D difference data corresponding to a difference between the captured and baseline 3D models, and a product identification unit configured to identify items present in the 3D difference data based on the stored plurality of 3D item models.",Bentonville,US,"Walmart Apollo, LLC","15/061,443",AR,"Bentonville, AR","Walmart Apollo, LLC","['G06Q', 'G06K', 'G06F']",1000004136687,"March 4, 2016","[['Donald R.', 'High', 'Noel, MO'], ['Brian G.', 'McHale', 'Chadderton Oldham, GB']]","July 9, 2019",Item monitoring system and method,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=30&p=1&f=G&l=50&d=PTXT&S1=drone&OS=drone&RS=drone
10346765,The disclosure includes implementations for providing subscription-based safety features in car sharing. A method may include subscription data describing how to modify an operation of a safety system of a vehicle based on the preferences of a driver. The driver may have reserved the vehicle for their use during a time period via a car sharing service. The safety system of the vehicle may be operable to provide a plurality of safety features. Configuration data included in the safety system may define which of the plurality of safety features are provided during the operation of the vehicle. The subscription data may describe the time period when the vehicle is reserved for the driver and a subset of the plurality of safety features for the vehicle that the driver prefers to be active during the time period. The method may include modifying the configuration data based on the subscription data.,"Toyota-shi, Aichi-ken",JP,TOYOTA JIDOSHA KABUSHIKI KAISHA,"15/211,199",N/A,,,"['G06Q', 'A63F', 'B60W', 'H04L', 'G05D']",1000004136665,"July 15, 2016","[['Shinichi', 'Shiraishi', 'San Jose, CA'], ['BaekGyu', 'Kim', 'Cupertino, CA'], ['Masahiro', 'Yamaura', 'Toyota, JP']]","July 9, 2019",Subscription-based safety features in car sharing,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=31&p=1&f=G&l=50&d=PTXT&S1=drone&OS=drone&RS=drone
10346720,"System and method for detecting objects in geospatial images, 3D point clouds and Digital Surface Models (DSMs). Deep Convolution Neural Networks (DCNNs) are trained using positive and negative training examples. Using a rotation pattern match of only positive examples reduces the number of negative examples required. In DCNNs softmax probability is variant of rotation angles. When rotation angle is coincident with object orientation, softmax probability has maximum value. During training, positive examples are rotated so that their orientation angles are zero. During detection, test images are rotated through different angles. At each angle, softmax probability is computed. A final object detection is based on maximum softmax probability as well as a pattern match between softmax probability patterns of all positive examples and the softmax probability pattern of a target object at different rotation angles. The object orientation is determined at the rotation angle when softmax probability has maximum value.",Nashua,US,BAE Systems Information and Electronic Systems Integration Inc.,"15/806,383",NH,"Nashua, NH",BAE Systems Information and Electronic Systems Integration Inc.,"['G06K', 'G06N', 'G06T']",1000004136628,"November 8, 2017","[['Bingcai', 'Zhang', 'San Diego, CA']]","July 9, 2019",Rotation variant object detection in Deep Learning,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=32&p=1&f=G&l=50&d=PTXT&S1=drone&OS=drone&RS=drone
10346649,"A tag is configured to provide information that enables a processor or other computing device to locate the tag and any asset associated with the tag in an area. The tag incorporates a motion sensor responsive to movements of the tag above a predetermined rate and a predetermined magnitude. In response to the movements above the predetermined rate and magnitude, the motion sensor generates a voltage exceeding a predetermined threshold. An energy-saving process exploits the tag's microcontroller's transitions between a ""sleep"" state and an ""awake"" state. While asleep, the microcontroller maintains a clock and data in memory, and monitors an input from the motion sensor. In response to voltages at the input over the predetermine threshold, the microcontroller receives signals from one or more nearby beacon nodes in a network operating in the area, process the signals and transmit information based on the processed signals, for a position determination.",Conyers,US,ABL IP HOLDING LLC,"15/865,801",GA,"Conyers, GA",ABL IP HOLDING LLC,"['G06K', 'H04W', 'Y02D', 'G06Q']",1000004139290,"January 9, 2018","[['Yenpao', 'Lu', 'Cumming, GA'], ['Kelby Edward', 'Green', 'Boston, MA'], ['Emanuel Paul', 'Malandrakis', 'Boston, MA'], ['Sajin', 'George', 'Somerville, GA'], ['Mitri J.', 'Abou-Rizk', 'Newton, MA'], ['Xiangrong', 'Li', 'Brookline, MA']]","July 9, 2019",Asset tracking using active wireless tags that report via a local network of connected beacons,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=33&p=1&f=G&l=50&d=PTXT&S1=drone&OS=drone&RS=drone
10346624,"Computationally implemented methods and systems include acquiring an image that includes a depiction of a feature of one or more entities, attaining identification of a particular entity of the one or more entities for which the depiction of the feature is present in the image, and obtaining relationship data that indicates whether the particular entity has a relationship with a device that facilitated acquisition of the image. In addition to the foregoing, other aspects are described in the claims, drawings, and text.",Bellevue,US,Elwha LLC,"14/186,528",WA,"Bellevue, WA",ELWHA LLC,"['G06Q', 'G06F']",1000004136545,"February 21, 2014","[['Pablos', 'Holman', 'Seattle, WA'], ['Roderick A.', 'Hyde', 'Redmond, WA'], ['Royce A.', 'Levien', 'Lexington, MA'], ['Richard T.', 'Lord', 'Gig Harbor, WA'], ['Robert W.', 'Lord', 'Seattle, WA'], ['Mark A.', 'Malamud', 'Seattle, WA']]","July 9, 2019","Methods, systems, and devices for obscuring entities depicted in captured images",http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=34&p=1&f=G&l=50&d=PTXT&S1=drone&OS=drone&RS=drone
10346617,"Described is a system for securely searching streaming data. The system executes a secure pattern matching protocol between a client and at least one of a server and a processing element. Using the processing element, an encryption of a character delay based on a pattern to be searched is received. Streaming data is received at the processing element. A secure search is performed blindly at the processing element to find a match for the pattern in the streaming data, the search being performed using the encryption of the character delay vector. Encrypted results from the secure search are sent back to the client.",Malibu,US,"HRL Laboratories, LLC","14/877,918",CA,"Malibu, CA","HRL Laboratories, LLC","['G06F', 'H04L']",1000001487084,"October 7, 2015","[['Karim', 'El Defrawy', 'Santa Monica, CA'], ['Joshua W.', 'Baron', 'Los Angeles, CA']]","July 9, 2019",Protocol for securely searching streaming data with constant bandwidth,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=35&p=1&f=G&l=50&d=PTXT&S1=drone&OS=drone&RS=drone
10346506,"Provided is an event signal processing method and apparatus. The event signal processing method includes acquiring, from an event based sensor, coordinates of an active pixel corresponding to an event and a timestamp corresponding to the event; mapping the event to a target voxel included in a three-dimensional (3D) grid based on the coordinates of the active pixel and the timestamp; and updating a value of the target voxel based on the event.",Suwon-si,KR,"SAMSUNG ELECTRONICS CO., LTD.","15/667,214",N/A,"Suwon-si, KR","SAMSUNG ELECTRONICS CO., LTD.","['G06F', 'G06K', 'G08B', 'G06T']",1000004136455,"August 2, 2017","[['Jin-Man', 'Park', 'Yongin-si, KR'], ['Eric Hyunsurk', 'Ryu', 'Hwaseong-si, KR'], ['Keun Joo', 'Park', 'Seoul, KR'], ['Hyunku', 'Lee', 'Suwon-si, KR']]","July 9, 2019",Event signal processing method and apparatus,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=36&p=1&f=G&l=50&d=PTXT&S1=drone&OS=drone&RS=drone
10346477,"Systems and methods for performing a mobile range query are provided. A system can include a first computer readable medium configured to iteratively transmit a mobile range query, as well as a second computer readable medium configured to: receive a mobile range query; compute a range query result; build two min-heaps that contain in-border interest points and out-border intersect points respectively; construct an initial candidate safe region by popping top elements in the two min-heaps while they are not empty; computing the intersections of the domain region of the top elements and the candidate safe region and redefining the candidate safe region using the intersections; and return the mobile range query results to the first medium.",MiamiMiami BeachMiamiCoral Gables,USUSUSUS,Zhang; MingjinRishe; NaphtaliLazarre; JahkellTong; Jing,"15/945,255",FLFLFLFL,"Miami, FL",The Florida International University Board of Trustees,"['G06N', 'G06F']",1000003300585,"April 4, 2018","[['Mingjin', 'Zhang', 'Miami, FL'], ['Naphtali', 'Rishe', 'Miami Beach, FL'], ['Jahkell', 'Lazarre', 'Miami, FL'], ['Tao', 'Li', 'Coral Gables, FL']]","July 9, 2019",Voronoi-based efficient algorithm for range query monitoring for mobile devices and central database servers,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=37&p=1&f=G&l=50&d=PTXT&S1=drone&OS=drone&RS=drone
10346119,"Systems, apparatuses, and methods for trusted vehicle messaging may include receiving a communication from one or more of an internal vehicle component or an external communication system and composing a trusted message to be displayed in response to the received communication. Content may be managed to be displayed on one or more displays supported by a body of a vehicle.",Santa Clara,US,Intel Corporation,"15/277,102",CA,"Santa Clara, CA",Intel Corporation,"['G06F', 'G06Q', 'G09G', 'B60R', 'G07B']",1000004136131,"September 27, 2016","[['Darrell Norman', 'LeBlanc', 'Portland, OR'], ['Laura M.', 'Rumbel', 'Portland, OR'], ['Ignacio J.', 'Alvarez', 'Portland, OR'], ['Jennifer L.', 'Edmondson', 'Gilbert, CA'], ['Adam', 'Jordan', 'El Cerrito, CA'], ['Juliana L.', 'Knopf', 'Hillsboro, OR']]","July 9, 2019",Trusted vehicle messaging via transparent display,http://patft.uspto.gov/netacgi/nph-Parser?Sect1=PTO2&Sect2=HITOFF&u=%2Fnetahtml%2FPTO%2Fsearch-adv.htm&r=38&p=1&f=G&l=50&d=PTXT&S1=drone&OS=drone&RS=drone
